"Name","CtrlIndex","Method","Class","Superclass","Parameters"
"uploadToCommonCDN","0xfffffffe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/fd, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/fd>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""snsUploadVersion"":""Int"",""appType"":""Int"",""fileData"":"""",""filePath"":""String"",""isStorageMode"":""Boolean"",""action"":""String"",""fileKey"":""String"",""fileType"":""Int"",""thumbFileData"":"""",""thumbFilePath"":""String""}"
"canvasToTempFilePath","0x64","< Application, Lqs0/i, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lqs0/i>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"navigateBackApplication","0x120","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/u7, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/u7>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""extraData"":""String"",""appId"":""String""}"
"operateWXData","0x4f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/auth/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/e4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"NFCGetSak","0x34b","< Application, Lst0/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/s>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"updateShareMenuToDo","0x31e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/w0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/w0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"getImageInfo","0x78","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/c5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/c5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""src"":""String""}"
"requestPayment","0x39","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/e1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/v0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"showSystemSheetMenu","0x546","< Application, Lft0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lft0/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""sessionBuffer"":""String""}"
"bindPaymentCard","0x56","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/l, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setAcquireWebviewDom","0xfffffffe","< Application, Lku0/r, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lku0/r>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""type"":""JSONArray""}"
"removeBLEPeripheralService","0x2d4","< Application, Les0/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Les0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""serviceId"":""String"",""serverId"":""Int""}"
"toScreenLocation","0x37c","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/y1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int""}"
"setStatusBarStyle","0xc5","< Application, Lzt0/c1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/c1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"collectWepalm","0x515","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/n, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/n>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""palmSideLimit"":""String"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""sessionid"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"startNFCDiscovery","0x315","< Application, Lst0/a0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/a0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"disableScrollBounce","0x8b","< Application, Lzt0/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"startCustomFacialRecognitionVerify","0x1dd","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/d, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/face/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""checkAliveType"":""Int"",""requestVerifyPreInfo"":""String""}"
"handleMPChannelAction","0x2fe","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bizvideochannel/e, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bizvideochannel/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""operateType"":""String""}"
"setEnableDebug","0xf9","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/vb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/vb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setTabBarItem","0x1a2","< Application, Lzt0/j1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/j1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"unzip","0x18a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/file/h, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/file/z1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setScreenBrightness","0xe5","< Application, Lmu0/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmu0/o0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"splashAdAllViewLayoutStateChange","0x2f6","< Application, Lcom/tencent/mm/plugin/appbrand/ad/jsapi/v, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/ad/jsapi/v>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setBackgroundAudioState","0xa0","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/t1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/t1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""src"":""String""}"
"setTingAudioState","0x525","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/audio/c2, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/audio/c2>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""src"":""String""}"
"setMenuStyle","0x184","< Application, Lzt0/k0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/k0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""style"":""String""}"
"getWCCoinBalance","0x44c","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/wccoin/w, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/wccoin/w>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"scanItem","0x365","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/scanner/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/scanner/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""data"":""String""}"
"pageNotFoundCallback","0x1ae","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/aa, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/aa>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"openBluetoothAdapter","0xad","< Application, Lds0/t, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/t>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"batchGetContact","0x19a","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/c4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/c4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""appIds"":""JSONArray""}"
"readBLECharacteristicValue","0xb9","< Application, Lds0/d0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lds0/d0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""deviceId"":""String"",""characteristicId"":""String"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""serviceId"":""String"",""Key"":""String""}"
"setBluetoothBackgroundMode","0x428","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/b0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bluetooth/b0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"private_addContact","0x197","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/na, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pa>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""ExptCheckSum"":""String"",""SvrType"":""Int"",""ExptType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"requestPaymentToBank","0x95","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/g1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/g1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""key_appbrand_from_path"":""String"",""EndTime"":""Long"",""key_appbrand_from_scene"":""String"",""SvrType"":""Int"",""BucketSrc"":""Long"",""key_appbrand_from_username"":""String"",""src_username"":""String"",""paySign"":""String"",""appId"":""String"",""signType"":""String"",""ExptId"":""Int"",""package"":""String"",""cookie"":""String"",""StartTime"":""Long"",""reqKey"":""String"",""url"":""String"",""nonceStr"":""String"",""GroupId"":""Int"",""timeStamp"":""String"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""partnerId"":""String"",""ExptSequence"":""Int"",""Key"":""String""}"
"createRequestTaskAsync","0xf2","< Application, Lmt0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lot0/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"updateShareMenuDynamic","0xd3","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/u0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/u0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"reportSubmitForm","0x42","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/cb, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/cb>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setSecuritySnapshotStrategy","0xfffffffe","< Application, Lku0/v, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lku0/v>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"isSupportNFC","0x314","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/nfc/k, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/nfc/k>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"handleWCPayOverseaWalletBuffer","0x2a9","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/pay/u, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/pay/u>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""timeStamp"":""String"",""walletRegion"":""String"",""package"":""String"",""paySign"":""String"",""appId"":""String"",""action"":""String"",""signType"":""String"",""buffer"":""String"",""url"":""String"",""nonceStr"":""String""}"
"phoneBindCardVerifySms","0x33d","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/ea, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/ea>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""package"":""String"",""signtype"":""String"",""paysign"":""String"",""sessionid"":""String"",""noncestr"":""String"",""timestamp"":""String""}"
"getIPAddress","0x420","< Application, Lmt0/k, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lmt0/k>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"setStorage","0x10","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/storage/j0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/storage/e0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""data"":""String"",""dataType"":""String"",""key"":""String""}"
"getBackgroundFetchToken","0x28e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/backgroundfetch/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/backgroundfetch/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"previewMedia","0x313","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/media/h5, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/media/h5>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""sources"":""JSONArray"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""type"":""String"",""url"":""String"",""GroupId"":""Int"",""current"":"""",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptSequence"":""Int"",""ExptId"":""Int"",""poster"":""String"",""Key"":""String""}"
"enableCompass","0x5e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/sensor/l, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/sensor/l>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""enable"":""Boolean""}"
"showTabBar","0xfffffffe","< Application, Lzt0/u1, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lzt0/u1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"addMapVisualLayer","0xfffffffe","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/q>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""layerId"":""String"",""level"":""String"",""mapId"":""Int""}"
"NFCClose","0x32d","< Application, Lst0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lst0/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"chooseContact","0x48","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/contact/q, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/contact/q>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"operateWXData","0x4f","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/auth/o0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/auth/p4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"exitVoIPChat","0x205","< Application, Lyt0/h0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lyt0/c>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""ExptCheckSum"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""ExptType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String"",""GroupId"":""Int""}"
"chooseLocation","0x67","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/f, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/lbs/f>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""latitude"":""String"",""BucketSrc"":""Long"",""StartTime"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String"",""longitude"":""String""}"
"shareFileMessage","0x3bc","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/share/e0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/share/e0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""fileName"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""filePath"":""String"",""BucketSrc"":""Long"",""StartTime"":""Long"",""GroupId"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""ExptId"":""Int"",""ExptSequence"":""Int"",""Key"":""String""}"
"chooseInvoice","0x1f5","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/m4, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/m4>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""BucketSrc"":""Long"",""StartTime"":""Long"",""cardSign"":""String"",""nonceStr"":""String"",""GroupId"":""Int"",""timeStamp"":""Int"",""ExptCheckSum"":""String"",""ExptType"":""Int"",""signType"":""String"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"initMapMarkerCluster","0x359","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/g0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""mapId"":""Int""}"
"jumpToWCPayMessage","0x4e0","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/l6, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/l6>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""Val"":""String"",""package"":""String"",""EndTime"":""Long"",""SvrType"":""Int"",""StartTime"":""Long"",""BucketSrc"":""Long"",""nonceStr"":""String"",""GroupId"":""Int"",""timeStamp"":""String"",""ExptCheckSum"":""String"",""paySign"":""String"",""ExptType"":""Int"",""signType"":""String"",""ExptSequence"":""Int"",""ExptId"":""Int"",""Key"":""String""}"
"getDownloadWidgetTaskInfoForNative","0x29e","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/c0, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/appdownload/c0>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"operateSmCryptoSensitive","0x49b","< Application, Llu0/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Llu0/h>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"moveToMapLocation","0x8d","< Application, Lit0/b, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lit0/l1>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""latitude"":""String"",""mapId"":""Int"",""longitude"":""String""}"
"createDownloadTaskAsync","0x10d","< Application, Lmt0/c, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lnt0/e>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"requestQueryCashier","0x364","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/n6, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/n6>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""timeStamp"":""String"",""package"":""String"",""paySign"":""String"",""signType"":""String"",""nonceStr"":""String""}"
"insertXWebWebGLCanvas","0x252","< Application, Lcom/tencent/mm/plugin/appbrand/extendplugin/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lss0/b>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"cryptoGetGeneratedKeys","0x523","< Application, Lvs0/p, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lvs0/u>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{}"
"canvasPutImageData","0x175","< Application, Lqs0/g, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lqs0/g>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""width"":""Int"",""x"":""Int"",""y"":""Int"",""height"":""Int""}"
"startSoterAuthentication","0x115","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/bio/soter/j, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/bio/soter/j>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""requestAuthModes"":""JSONArray"",""authContent"":""String"",""challenge"":""String""}"
"operateWxappStarItem","0x4a8","< Application, Lcom/tencent/mm/plugin/appbrand/jsapi/profile/m, u(Lcom/tencent/mm/plugin/appbrand/jsapi/l;Lorg/json/JSONObject;I)V >","<Application,Lcom/tencent/mm/plugin/appbrand/jsapi/profile/m>","Lcom/tencent/mm/plugin/appbrand/jsapi/f","{""actionType"":""Int"",""username"":""String""}"
